x	y	color
40607.2734375	10061.9306640625	2
40636.58203125	10062.3203125	2
40634.1484375	9996.5498046875	2
40608.14453125	9995.45703125	2
40614.4453125	9975.47265625	2
40622.3671875	9951.208984375	2
40681.39453125	9994.7431640625	2
40713.93359375	10032.544921875	2
40706.7578125	10008.5966796875	2
40688.1953125	10035.302734375	2
40599.6640625	10038.802734375	2
40664.0546875	10031.77734375	2
40636.89453125	10030.1572265625	2
40664.60546875	9946.4775390625	2
40703.30859375	9983.7177734375	2
40710.0078125	9958.427734375	2
40645.3828125	9975.7177734375	2
40556.0078125	10316.9033203125	2
40592.421875	10313.36328125	2
40575.42578125	10300.1240234375	2
40574.4921875	10281.0302734375	2
40588.859375	10275.2734375	2
40577.21484375	10236.0966796875	2
40582.171875	10212.2978515625	2
40575.671875	10081.8447265625	2
40581.6953125	10047.3095703125	2
40575.38671875	9923.3896484375	2
40578.203125	9943.533203125	2
40588.640625	9984.0107421875	2
40576.2578125	9999.4677734375	2
40582.54296875	9965.244140625	2
40579.51171875	10099.3095703125	2
40602.484375	10147.822265625	2
40686.84765625	10126.755859375	2
40677.875	10102.814453125	2
40643.30859375	10161.8828125	2
40661.54296875	10175.1943359375	2
40616.76953125	10169.7451171875	2
40630.33203125	10108.9521484375	2
40602.65625	10118.4111328125	2
40693.65625	10147.3662109375	2
40707.5625	10175.306640625	2
40708.08984375	10121.646484375	2
40690.23828125	10163.5390625	2
40637.59375	10313.4970703125	2
40667.859375	10342.35546875	2
40647.453125	10334.5810546875	2
40616.4296875	10300.3076171875	2
40593.90625	10339.904296875	2
40619.734375	10329.7509765625	2
40680.04296875	10311.36328125	2
40712.171875	10320.5380859375	2
40691.078125	10290.341796875	2
40607.0078125	10216.669921875	2
40621.45703125	10234.1240234375	2
40663.93359375	10228.3125	2
40654.96875	10198.078125	2
40599.51171875	10191.2607421875	2
40629.7109375	10202.7001953125	2
40651.66796875	10264.509765625	2
40627.52734375	10278.6865234375	2
40605.390625	10261.7451171875	2
40603.27734375	10280.6767578125	2
40689.4375	10200.765625	2
40686.671875	10249.2861328125	2
40704.44140625	10223.41796875	2
40377.6796875	10057.646484375	2
40420.6015625	10068.7666015625	2
40408.41015625	10040.2744140625	2
40394.0625	10083.3154296875	2
40444.16796875	10102.361328125	2
40449.44921875	10124.412109375	2
40385.53125	10230.9169921875	2
40379.56640625	10191.8681640625	2
40395	10206.6572265625	2
40441.05859375	10190.759765625	2
40408.859375	10174.87109375	2
40454.9921875	10212.76953125	2
40430.87109375	10212.42578125	2
40418.546875	10198.43359375	2
40480.94921875	10231.3525390625	2
40497.53515625	10269.5830078125	2
40476.8125	10261.7783203125	2
40495.546875	10207.3173828125	2
40469.07421875	10203.85546875	2
40505.5	10047.640625	2
40466.58203125	10051.12109375	2
40496.05859375	10096.279296875	2
40481.30078125	10087.4814453125	2
40486.25	10123.6787109375	2
40486.54296875	10152.40234375	2
40516.890625	10078.7177734375	2
39588.29296875	10306.083984375	2
39609.01953125	10315.115234375	2
39561.8828125	10317.173828125	2
39784.5234375	10351.0361328125	2
39786.05859375	10402.642578125	2
39580.65625	10325.560546875	2
39598.77734375	10415.33984375	2
39547.421875	10413.814453125	2
39581.34375	10372.091796875	2
39718.5390625	10310.076171875	2
39724.5546875	10374.8046875	2
39671.9375	10405.01171875	2
39739.671875	10432.583984375	2
39714.12890625	10439.6123046875	2
39740.73046875	10488.513671875	2
39653.4375	10452.431640625	2
39565.69921875	10512.6689453125	2
39627.203125	10480.00390625	2
39772.3203125	10427.2314453125	2
39769.05078125	10507.6611328125	2
39775.609375	10475.6162109375	2
39763.45703125	10454.10546875	2
39791.63671875	10455.8828125	2
39680.8359375	10427.1064453125	2
39706.80078125	10460.5556640625	2
39679.82421875	10463.0283203125	2
39517.23828125	10464.4580078125	2
39511.890625	10483.9609375	2
39545.140625	10468.9033203125	2
39514.20703125	10395.310546875	2
39506.91796875	10327.2763671875	2
39529.0390625	10351.7919921875	2
39440.828125	10453.89453125	2
39483.484375	10450.39453125	2
39457.55078125	10464.38671875	2
39439.01171875	10415.341796875	2
39481.09375	10339.26953125	2
39464.31640625	10342.509765625	2
39439.36328125	10352.1181640625	2
39440.5234375	10374.47265625	2
39436.39453125	10662.427734375	2
39542.8984375	10642.2255859375	2
39490.7421875	10641.751953125	2
39451.19921875	10634.17578125	2
39440.515625	10691.9326171875	2
39494.28515625	10673.275390625	2
39711.46875	11128.5009765625	2
39733.87890625	11085.9462890625	2
39705.91796875	11100.2109375	2
39742.7265625	11107.1826171875	2
39746.69140625	11126.1025390625	2
39772.40625	11096.296875	2
39786.6796875	10979.298828125	2
39746.04296875	11025.9921875	2
39738.47265625	11057.8017578125	2
39766.62109375	11052.59375	2
39773.4453125	11024.470703125	2
39709.359375	10987.3173828125	2
39713.453125	11063.607421875	2
39729.25390625	10973.634765625	2
39750.09765625	10993.046875	2
39728.5	11005.62890625	2
39639.23046875	11062.42578125	2
39695.51953125	11054.8740234375	2
39660.14453125	11064.3642578125	2
39639.03125	11029.12109375	2
39666.30859375	10994.4853515625	2
39683.6015625	11083.3466796875	2
39686.55078125	11121.2919921875	2
39659.15234375	11098.1494140625	2
39786.82421875	10735.0634765625	2
39785.54296875	10810.9091796875	2
39766.16015625	10779.7666015625	2
39761.3515625	10741.0830078125	2
39766.59765625	10882.748046875	2
39759.9921875	10961.5927734375	2
39743.15625	10949.2021484375	2
39781.08984375	10919.3486328125	2
39692.6328125	10851.45703125	2
39713.8828125	10914.154296875	2
39720.78125	10757.44140625	2
39689.1640625	10832.9228515625	2
39723.1328125	10831.875	2
39692.5234375	10760.48828125	2
39501.9609375	10728.654296875	2
39552.4609375	10703.2109375	2
39536.734375	10814.6357421875	2
39514.1875	10816.72265625	2
39550.69140625	11207.9306640625	2
39481.6953125	11157.9765625	2
39481.97265625	11216.1181640625	2
39480.99609375	11239.57421875	2
39495.46484375	11255.591796875	2
39507.33203125	11181.6484375	2
39488.49609375	11183.986328125	2
39489.875	11112.001953125	2
39510.6953125	11131.2861328125	2
39540.66796875	11072.33984375	2
39548.421875	11091.2802734375	2
39521.54296875	11090.833984375	2
39428.93359375	10797.6083984375	2
39491.49609375	10779.0185546875	2
39483.9296875	10757.744140625	2
39539.90234375	10494.9248046875	2
39537.6484375	10525.625	2
39538.6328125	10544.4609375	2
39506.19140625	10542.623046875	2
39512.25390625	10511.8896484375	2
39494.52734375	10845.5302734375	2
39472.84375	10886.3486328125	2
39512.9921875	10861.5810546875	2
39455.4921875	10575.0712890625	2
39461.4296875	10606.453125	2
39423.5390625	10594.3369140625	2
39479.48046875	10584.6376953125	2
39536.24609375	10564.6005859375	2
39511.2109375	10612.1220703125	2
39527.91015625	10587.939453125	2
39502.4609375	10577.5771484375	2
39429.703125	10546.3642578125	2
39432.375	10568.02734375	2
39480.3984375	10559.3671875	2
39469.2109375	10533.189453125	2
39889.15625	10741.078125	2
39889.57421875	10799.517578125	2
39934.9921875	10792.9736328125	2
39905.8828125	10766.5625	2
39879.24609375	10859.9814453125	2
39886.46484375	10880.3740234375	2
39878.86328125	10828.9404296875	2
39908.09375	10822.19140625	2
39919.11328125	10872.072265625	2
39904.69921875	10850.9560546875	2
39800.28125	10749.5576171875	2
39786.57421875	10849.0224609375	2
39813.23828125	10838.1630859375	2
39839.96484375	10851.228515625	2
39817.6796875	10819.1943359375	2
39828.265625	10758.484375	2
39786.96875	10542.6064453125	2
39829.56640625	10624.4248046875	2
39795.73828125	10654.435546875	2
39756.48046875	10645.087890625	2
39874.74609375	10649.5595703125	2
39912.421875	10716.7470703125	2
39938.1171875	10710.71875	2
39793.54296875	10683.470703125	2
39848.984375	10727.84375	2
39817.56640625	10715.4501953125	2
39798.6640625	10709.513671875	2
39567.39453125	10545.669921875	2
39585.03125	10682.19921875	2
39584.859375	10636.0888671875	2
39552.80859375	10617.1865234375	2
39564.6328125	10579.9794921875	2
39632.4765625	11013.2294921875	2
39571.65625	11007.232421875	2
39643.39453125	10902.9921875	2
39679.1953125	10904.4775390625	2
39653.61328125	10859.666015625	2
39904.296875	10903.1591796875	2
39843.5859375	10929.8544921875	2
39852.25390625	10899.994140625	2
39887.265625	10985.751953125	2
39880.41015625	10967.154296875	2
39821.01953125	10982.341796875	2
39881.5078125	11014.73046875	2
39820.50390625	10997.7275390625	2
39938.3828125	10922.11328125	2
39923.953125	10946.2900390625	2
39884.859375	10946.5478515625	2
39889.7109375	10924.44921875	2
39911.82421875	10983.4873046875	2
39903.5078125	11010.033203125	2
39939.015625	11001.5615234375	2
39923.6875	11015.40234375	2
39802.00390625	10898.9765625	2
39804.8984375	11016.2841796875	2
39813.26953125	10960.3857421875	2
39809.8515625	10932.7255859375	2
39787.23828125	10946.8740234375	2
39698.3125	10538.18359375	2
39709.02734375	10597.5673828125	2
39727.5390625	10526.66015625	2
39592.87890625	10612.205078125	2
39628.20703125	10657.048828125	2
39629.5703125	10523.4697265625	2
39625.3671875	10597.1435546875	2
39679.1171875	10550.5107421875	2
39657.79296875	10687.8955078125	2
39662.95703125	10613.462890625	2
39652.58203125	10589.5576171875	2
39660.1875	10567.931640625	2
39751.140625	10003.48046875	2
39785.3046875	10056.751953125	2
39726.60546875	10046.5849609375	2
39766.625	10043.091796875	2
39601.34765625	9996.3564453125	2
39641.0625	10068.96484375	2
39709.0625	10234.787109375	2
39721.9296875	10198.0302734375	2
39749.6640625	10227.880859375	2
39712.4609375	10260.0263671875	2
39754.5078125	10292.33984375	2
39758.5546875	10267.716796875	2
39727.6953125	10285.4453125	2
39615.72265625	10131.265625	2
39630.5546875	10215	2
39624.92578125	10155.91796875	2
39638.72265625	10278.4931640625	2
39686.63671875	10284.60546875	2
39627.0234375	10299.39453125	2
39571.6484375	10284.541015625	2
39611.97265625	10282.4814453125	2
39663.328125	10225.2607421875	2
39707.62890625	10213.9736328125	2
39659.125	10253.3134765625	2
39690.76953125	10150.8193359375	2
39703.34765625	10179.44140625	2
39661.5859375	10151.4111328125	2
39716.8203125	10150.8505859375	2
39660.48046875	10105.22265625	2
39695.95703125	10123.599609375	2
39750.6875	10095.576171875	2
39741.2421875	10179.5478515625	2
39771.16015625	10169.0009765625	2
39696.35546875	10099.4228515625	2
39724.234375	10090.3955078125	2
39754.4296875	10142.056640625	2
39563.85546875	10143.986328125	2
39632.39453125	10095.060546875	2
39570.28125	10107.892578125	2
39600.515625	10101.9921875	2
39660.72265625	10082.66796875	2
39715.50390625	10068.19140625	2
39684.78515625	10046.6162109375	2
39684.23828125	10070.1865234375	2
39669.5390625	10055.8388671875	2
39420.625	10138.068359375	2
39435.2734375	10171.7177734375	2
39447.76171875	10133.4912109375	2
39506.37890625	10309.58203125	2
39516.53125	10294.0478515625	2
39550.265625	10300.845703125	2
39535.4453125	10227.1220703125	2
39494.6484375	10277.2412109375	2
39424.01953125	10246.3818359375	2
39470.21484375	10297.4140625	2
39471.86328125	10270.7470703125	2
39461.41796875	10245.9189453125	2
39474.875	10173.8359375	2
39524.03515625	10175.46484375	2
39529.80859375	10116.0205078125	2
38996.625	8339.798828125	2
39010.40234375	8313.1943359375	2
39925.50390625	8891.1240234375	2
39850.63671875	8899.0791015625	2
39772.25390625	8898.9306640625	2
39857.76171875	9052.2490234375	2
39882.8515625	9102.60546875	2
39946.59765625	9078.5849609375	2
39809.59375	8956.2158203125	2
39829.74609375	8990.1513671875	2
39882.42578125	8966.1435546875	2
39863.48046875	8941.6259765625	2
40186.44921875	9060.96875	2
39939.3828125	8863.6357421875	2
39949.5546875	8886.5068359375	2
40062.86328125	9018.8876953125	2
39792.625	8926.0068359375	2
39376.41796875	8985.6240234375	2
39347.21875	9130.2802734375	2
39741.125	8472.1474609375	2
39767.22265625	8688.11328125	2
39791.76953125	8749.7666015625	2
39749.828125	8811.232421875	2
39744.86328125	8698.748046875	2
39739.24609375	8533.6328125	2
39730.48046875	8511.7421875	2
39686.875	8471.509765625	2
39679.8515625	8499.845703125	2
39748.4609375	8402.3876953125	2
39722.03515625	8424.986328125	2
39743.09375	8365.6474609375	2
39738.06640625	8335.7470703125	2
40532.859375	9509.21484375	2
40582.0703125	9476.3857421875	2
40583.87890625	9572.4951171875	2
40564.00390625	9581.2958984375	2
40559.2265625	9603.060546875	2
40712.79296875	9702.2529296875	2
40480.96875	9533.92578125	2
40456.8671875	9579.169921875	2
40518.55078125	9967.86328125	2
40551.6640625	10008.3564453125	2
40497.19921875	9973.365234375	2
40509.91015625	10013.8251953125	2
40502.4609375	10025.8017578125	2
40506.6640625	9994.42578125	2
40469.69921875	9974.015625	2
40721.80859375	10196.4755859375	2
40722.3203125	10146.9208984375	2
40699.3203125	10345.0927734375	2
40722.46875	10087.1728515625	2
40711.21875	9852.8642578125	2
40560.70703125	9959.732421875	2
40731.62109375	9875.5439453125	2
40723.66796875	9913.4384765625	2
40571.46484375	9838.66015625	2
40498.46484375	9900.4912109375	2
40517.58203125	9937.068359375	2
40489.27734375	9948.3232421875	2
40465.7890625	9895.57421875	2
40492.91796875	9926.8349609375	2
40464.21484375	9926.37890625	2
40526.796875	9890.5322265625	2
40550.86328125	9947.4970703125	2
40529.8359375	9913.2158203125	2
40543.67578125	9929.009765625	2
40550.26171875	9906.67578125	2
40535.6484375	9841.4326171875	2
40470.43359375	9845.947265625	2
40515.24609375	9858.083984375	2
40449.1171875	9851.87109375	2
40374.65234375	9978.466796875	2
40439.65234375	10036.1083984375	2
40391.4296875	9995.3466796875	2
40391.9296875	10016.1767578125	2
40432.83984375	9892.87890625	2
40455.1796875	9870.2470703125	2
40401.22265625	9887.6943359375	2
40407.40625	9772.9716796875	2
40779.94140625	10144.1875	2
40796.12890625	10118.87109375	2
40805.546875	10132.689453125	2
40753.02734375	10089.8486328125	2
40748.69921875	10140.9365234375	2
40736.6015625	10112.9794921875	2
40743.58203125	10269.7197265625	2
40763.640625	10302.8935546875	2
40727.6015625	10352.35546875	2
40726.37109375	10381.8720703125	2
40794.13671875	10525.4287109375	2
40762.25	10582.5126953125	2
40798	10307.6708984375	2
40790.984375	10368.8046875	2
40789.6875	10469.2119140625	2
40782.0390625	10499.921875	2
40734.33984375	10501.01953125	2
40737.23046875	10475.9130859375	2
40740.8984375	10411.9267578125	2
40745.8984375	10453.7353515625	2
40765.23046875	10436.7705078125	2
40754.23046875	10183.27734375	2
40760.0390625	10224.2412109375	2
40790.41015625	10204.2626953125	2
40788.01171875	10173.01171875	2
40738.390625	10241.79296875	2
40778.40625	10285.2333984375	2
40757.14453125	10246.482421875	2
40801.109375	10276.7490234375	2
40790.25	9834.8388671875	2
40770.2734375	9879.1201171875	2
40750.046875	9871.40234375	2
40757.875	9831.0458984375	2
40790.75390625	10004.646484375	2
40802.23828125	10051.984375	2
40803.30859375	10029.1640625	2
40785.54296875	10052.828125	2
40777.328125	10073.783203125	2
40769.671875	10049.8818359375	2
40782.85546875	10034.767578125	2
40739.3203125	10041.7333984375	2
40758.62109375	10065.6416015625	2
40734.1484375	10060.5078125	2
40743.32421875	10024.8916015625	2
40768.921875	10017.248046875	2
40798.23046875	9907.314453125	2
40801.09765625	9888.216796875	2
40757.03515625	9954.765625	2
40743.13671875	10000.671875	2
40768.5234375	9985.9228515625	2
40740.70703125	9968.70703125	2
40804.16796875	9980.5556640625	2
40781.87890625	9966.5244140625	2
40809.3046875	9931.4638671875	2
40788.13671875	9946.1923828125	2
40784.55078125	9925.646484375	2
40761.796875	9897.904296875	2
40764.140625	9939.96875	2
40746.34765625	9926.90625	2
40467.484375	9455.3720703125	2
40484.390625	9478.328125	2
40714.00390625	9430.5908203125	2
40671.140625	9461.681640625	2
40592.96484375	9432.375	2
40716.3984375	9481.65234375	2
40631.71875	9431.2685546875	2
40724.76171875	9375.3896484375	2
40661.64453125	9390.78125	2
40670.83203125	9412.8623046875	2
40644.8203125	9409.66796875	2
40720.859375	8959.4501953125	2
40801.359375	9469.0498046875	2
40802.74609375	9699.3193359375	2
40802.35546875	9503.1875	2
40769.0546875	9550.5830078125	2
40815.96875	9540.00390625	2
40815.78515625	9509.2939453125	2
40766.03515625	9424.7724609375	2
40805.9296875	9396.1484375	2
40800.36328125	9353.3828125	2
39391.29296875	9781.28125	2
39358.625	9704.1005859375	2
39410.47265625	9637.712890625	2
39371.875	9637.2470703125	2
39279.921875	9694.89453125	2
39261.13671875	9739.5341796875	2
39275.9140625	9808.673828125	2
39288.35546875	9725.45703125	2
39280.37890625	9752.68359375	2
39202.09765625	9836.7080078125	2
39242.375	9772.845703125	2
39222.00390625	9797.1171875	2
39205.47265625	9643.2265625	2
39051.71484375	9670.548828125	2
39010.13671875	9701.8916015625	2
39004.5859375	9765.9951171875	2
39166.69921875	9743.4765625	2
39159.421875	9796.0966796875	2
39127.28125	9786.3798828125	2
39175.75390625	9550.4326171875	2
39133.94921875	9534.7373046875	2
39800.7578125	9910.3935546875	2
39849.90234375	10393.5263671875	2
39881.78125	10417.3623046875	2
39912.3984375	10411.716796875	2
39868.76953125	10379.7451171875	2
39870.29296875	10539.1884765625	2
39870.29296875	10574.0146484375	2
39902.96875	10576.318359375	2
39838.875	10561.5361328125	2
39807.296875	10511.080078125	2
40040.1484375	10530.7548828125	2
40085.0625	10484.1748046875	2
40237.6171875	10461.4111328125	2
39992.984375	10470.6669921875	2
39865.3515625	9530.5	2
40247.203125	9559.609375	2
39805.296875	9462.642578125	2
40010.02734375	10062.6982421875	2
40162.359375	9663.6044921875	2
40103.5546875	9649.125	2
40059.02734375	9669.728515625	2
39924.07421875	9572.7333984375	2
39823.828125	9680.642578125	2
39928.93359375	9683.1806640625	2
39884.76953125	9655.7275390625	2
39877.4453125	9608.8916015625	2
39440.34765625	9443.9150390625	2
39576.86328125	9871.2646484375	2
39503.31640625	9899.1025390625	2
39510.1328125	9871.3115234375	2
39494.515625	9797.09375	2
39475.05859375	9821.80859375	2
39553.87109375	9817	2
39600.296875	9821.587890625	2
39413.3125	9901.0205078125	2
39455.86328125	9864.529296875	2
39447.76953125	9546.7333984375	2
39447.70703125	9483.423828125	2
39664.89453125	9895.3857421875	2
39828.578125	10402.7490234375	2
39694.81640625	9931.671875	2
39815.80859375	10479.8876953125	2
39845.21875	10466.435546875	2
39816.109375	10452.7802734375	2
39798.96484375	10007.7177734375	2
39637.65234375	9916.6416015625	2
39638.2734375	9949.6220703125	2
39663.7734375	9937.404296875	2
39702.140625	9585.1533203125	2
39846.7109375	9582.865234375	2
39508.671875	9587.4404296875	2
39594.30078125	9743.7451171875	2
39535.33203125	9615.9228515625	2
39591.97265625	10346.20703125	2
39612.18359375	10442.5302734375	2
39596.5234375	10264.0341796875	2
39566.8359375	10246.794921875	2
39620.2109375	10241.7646484375	2
39574.5625	9931.908203125	2
39610.67578125	9902.9326171875	2
39611.68359375	9925.2626953125	2
39519.8984375	9923.58203125	2
39605.171875	9961.90625	2
39585.48828125	9913.2021484375	2
39399.71484375	9453.7138671875	2
39200.61328125	9266.169921875	2
39122.7578125	9478.68359375	2
39162.21484375	9482.7431640625	2
39891.984375	9695.2099609375	2
39939.0390625	9531.8330078125	2
39997.58203125	9220.0595703125	2
40037.04296875	9700.5654296875	2
39885.3671875	9313.314453125	2
39922.7578125	9274.28515625	2
39909.55078125	9301.056640625	2
39827.43359375	9374.87109375	2
39801.79296875	9368.5517578125	2
39761.609375	9324.7578125	2
39719.04296875	9398.3447265625	2
39757.87890625	9693.0908203125	2
39708.7890625	9649.1162109375	2
39809.7734375	9417.4599609375	2
39776.24609375	9421.4013671875	2
39732.71484375	9418.98828125	2
39812.47265625	9194.8642578125	2
39806.9921875	9146.7060546875	2
39777.19140625	9147.0576171875	2
39790.23046875	9310.296875	2
39794.01171875	9269.2158203125	2
39907.6171875	9192.6015625	2
39836.5859375	9153.3701171875	2
40078.2421875	9201.794921875	2
40047.91015625	9186.1455078125	2
40079.5703125	9161.92578125	2
39969.80078125	9149.59375	2
40017.8515625	9175.68359375	2
40108.79296875	9146.9775390625	2
40085.77734375	9441.3974609375	2
40351.8984375	9443.8037109375	2
40133.3515625	9150.0087890625	2
39885.68359375	9580.94140625	2
39856.1875	9559.990234375	2
39799.47265625	9599.3525390625	2
39809.62109375	9515.0302734375	2
39819.0234375	9545.6181640625	2
39800.640625	9561.6455078125	2
39786.90234375	9581.1484375	2
39756.28515625	9450.3017578125	2
39761.796875	9499.599609375	2
39799.88671875	10227.6376953125	2
39859.078125	10248.8544921875	2
39849.234375	10215.390625	2
39870.98046875	10328.9052734375	2
39938.33203125	10349.2470703125	2
39911.03125	10349.6591796875	2
39887.48046875	10344.33984375	2
39930.79296875	10275.70703125	2
39895.1875	10260.6884765625	2
39917.74609375	10238.7578125	2
39839.1875	10339.9912109375	2
39833.56640625	10369.3203125	2
39810.66015625	10344.5615234375	2
39879.890625	10292.859375	2
39896.125	10317.1015625	2
39849.78515625	9969.931640625	2
39842.94921875	9947.990234375	2
39866.90625	9946.978515625	2
39882.62890625	9925.8974609375	2
39972.1171875	9861.71484375	2
40037.86328125	9946.32421875	2
40019.78515625	9886.5341796875	2
39987.62890625	9878.6259765625	2
39920.12109375	9892.83984375	2
39942.2578125	9870.2265625	2
39924.1171875	9850.234375	2
39889.69921875	9892.7470703125	2
39808.3828125	10033.9384765625	2
39821.26171875	10098.9345703125	2
39838.95703125	10073.41796875	2
39801.62109375	10075.4794921875	2
39833.59765625	10132.6162109375	2
39927.64453125	10063.5859375	2
39960.2890625	10195.9140625	2
39953.25390625	10070.92578125	2
39905.0390625	10054.7060546875	2
39881.6484375	10122.29296875	2
39862.41796875	10059.6220703125	2
39983.96484375	10043.927734375	2
39722.171875	9946.4951171875	2
39698.15234375	9950.37109375	2
39748.51171875	9919.947265625	2
39725.140625	9923.4833984375	2
39851.8671875	10012.634765625	2
39839.9375	9992.2333984375	2
39811.96484375	9941.4677734375	2
39818.890625	9802.3271484375	2
39844.55859375	9742.810546875	2
39803.921875	9838.6826171875	2
39773.1640625	9856.59375	2
38420.3515625	9807.7412109375	2
38456.12109375	9877.865234375	2
38468.23828125	9853.142578125	2
38518.51953125	9780.017578125	2
38561.46484375	9972.10546875	2
38612.91015625	9980.1484375	2
38521.08984375	9979.3466796875	2
38595.59375	10032.755859375	2
38553.40625	10006.09375	2
38497.00390625	9901.4560546875	2
38502.5703125	9961.611328125	2
38484.8359375	9948.96484375	2
38488.49609375	9975.1396484375	2
38402.171875	9921.17578125	2
38445.30078125	9922.6025390625	2
38434.03515625	9941.7568359375	2
38459.79296875	9956.8095703125	2
38566.49609375	9836.7265625	2
38548.24609375	9951.35546875	2
38593.515625	9930.8359375	2
38560.98046875	9898.0625	2
38811.78125	9837.171875	2
38855.05078125	9865.859375	2
38807.1015625	9855.6669921875	2
38812.65625	9945.5185546875	2
38808.89453125	10102.0048828125	2
38840.484375	10100.4453125	2
38826.953125	10055.0859375	2
38806.08203125	10031.619140625	2
38934.17578125	9934.21484375	2
38887.40234375	9920.6806640625	2
38959.1640625	9999.5166015625	2
38890.65625	9987.318359375	2
38943.46484375	9985.9072265625	2
38938.84765625	10159.255859375	2
38960.0703125	10134.537109375	2
38883.359375	10154.82421875	2
38847.46484375	10034.0380859375	2
38869.98828125	10024.97265625	2
38860.8828125	10009.2158203125	2
38874.09765625	10218.400390625	2
38861.046875	10262.33984375	2
38843.921875	10245.1728515625	2
38850.46484375	10210.248046875	2
38896.78515625	10232.0771484375	2
38915.203125	10249.556640625	2
38941.953125	10224.0458984375	2
38938.4609375	10266.4931640625	2
38974.4453125	10264.2783203125	2
38946.30859375	10245.2353515625	2
38658.421875	10035.4306640625	2
38628.14453125	9953.005859375	2
38634.08203125	10057.0693359375	2
38745.3984375	10033.5048828125	2
38762.3984375	10064.890625	2
38757.578125	10102.490234375	2
38751.96484375	10020.14453125	2
38683.5234375	9907.3369140625	2
38716.42578125	10081.208984375	2
38711.6015625	10022.86328125	2
38696.1796875	9836.3828125	2
38773.62109375	10747.666015625	2
38785.35546875	10769.69921875	2
38809.9921875	10748.0556640625	2
38819.53125	10830.2158203125	2
38789.99609375	10819.552734375	2
38807.28515625	10797.6806640625	2
38754.83984375	10827.015625	2
38765.5	10843.8837890625	2
38748.5703125	10778.072265625	2
38689.90234375	10821.8974609375	2
38719.60546875	10801.69140625	2
38843.14453125	10766.9931640625	2
38849.03125	10748.9033203125	2
38845.671875	10835.56640625	2
38838.53125	10724.498046875	2
38879.41796875	10879.125	2
38907.90625	10896.3154296875	2
38867.01953125	10903.419921875	2
38892.828125	10823.9150390625	2
38861.359375	10860.3984375	2
38916.51171875	10848.947265625	2
38856.62890625	10780.7265625	2
38903.296875	10796.388671875	2
38880.87890625	10790.490234375	2
38870.3828125	10731.5986328125	2
38893.640625	10766.6953125	2
38885.1875	10746.408203125	2
38762.3359375	10400.5283203125	2
38730.07421875	10421.4677734375	2
38772.9453125	10426.2724609375	2
38712.70703125	10752.0185546875	2
38738.546875	10815.3720703125	2
38686.578125	10791.482421875	2
38743.16796875	10672.470703125	2
38777.140625	10650.2568359375	2
38799.41015625	10709.0126953125	2
38814.52734375	10715.0205078125	2
38786.53125	10670.83203125	2
38789.34765625	10600.5830078125	2
38928.3359375	10593.3173828125	2
38966.19921875	10600.36328125	2
38893.4296875	10588.3916015625	2
38931.33984375	10820.0625	2
38933.9609375	10775.30859375	2
38921.44140625	10790.25390625	2
38856.0078125	10810.3974609375	2
38916.73828125	10630.7548828125	2
38926.37890625	10657.3330078125	2
38957.49609375	10632.7646484375	2
38900.66796875	10696.9267578125	2
38921.0859375	10718.9521484375	2
38854.66796875	10690.4521484375	2
38879.47265625	10681.5625	2
38883.77734375	10660.7705078125	2
38821.546875	10690.1630859375	2
38683.04296875	10475.98046875	2
38640.51171875	10510.701171875	2
38660.1171875	10494.1708984375	2
38580.55078125	10606.8046875	2
38574.12109375	10636.845703125	2
38599.6015625	10624.00390625	2
38617.8828125	10593.494140625	2
38799.65625	10295.9443359375	2
38803.640625	10331.228515625	2
38775.96484375	10304.6337890625	2
38787.73046875	10265.103515625	2
38808.96875	10265.353515625	2
38817.40234375	10227.154296875	2
38793.109375	10214.6025390625	2
38813.296875	10368.052734375	2
38897.7578125	10382.7392578125	2
38929.1796875	10441.7236328125	2
38965.7265625	10417.6484375	2
38935.0546875	10390.2421875	2
38972.69140625	10465.4921875	2
38945.5625	10501.2314453125	2
38896.34765625	10493.7109375	2
38825.83203125	10539.66015625	2
38949.9453125	10570.9326171875	2
38819.6640625	10406.0087890625	2
38874.48046875	10397.8125	2
38874.5859375	10420.921875	2
38843.27734375	10421.2412109375	2
38846.9375	10387.0302734375	2
38879.74609375	10279.2744140625	2
38898.6640625	10291.921875	2
38904.8515625	10316.482421875	2
38827.88671875	10345.4677734375	2
38855.546875	10352.8388671875	2
38887.4140625	10340.9228515625	2
38921.03125	10350.962890625	2
38954.70703125	10350.1767578125	2
38826.97265625	10283.5556640625	2
38872.234375	10298.203125	2
38847.875	10292.6806640625	2
38922.15234375	10282.697265625	2
38955.30859375	10315.892578125	2
38923.4140625	10298.1396484375	2
38936.01171875	10291.2705078125	2
38959.08203125	10292.1572265625	2
38944.51953125	10800.2578125	2
39020.86328125	10859.3017578125	2
39002.97265625	10835.640625	2
38994.1171875	10859.8916015625	2
38963.63671875	10834.8359375	2
38957.26953125	10818.3916015625	2
39018.8359375	11283.8486328125	2
38948.21484375	11294.4990234375	2
38979.48828125	11283.6396484375	2
39035.75	11112.458984375	2
38932.62890625	11026.068359375	2
38950.7890625	11205.15625	2
38950.69140625	10938.05078125	2
39004.890625	11016.2783203125	2
38981.8046875	10882.7626953125	2
38985.19140625	10908.0908203125	2
39022.81640625	10899.9853515625	2
39005.671875	10885.4697265625	2
38982.6796875	10929.6826171875	2
39063.54296875	10865.619140625	2
39093.67578125	10869.7578125	2
39041.90625	10880.734375	2
